tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
llvmorg-12.0.1-rc4,145.0745057500969,30.5098074686652,9.787259335831504,5613658,1180577,378718
llvmorg-12.0.1,145.0745057500969,30.5098074686652,9.787259335831504,5613658,1180577,378718
llvmorg-13.0.0-rc1,147.47564990076003,31.212712397734425,10.875127075567605,6092809,1289522,449295
llvmorg-13.0.0-rc2,147.4922790202343,31.21681672959628,10.876246490463743,6093791,1289754,449363
llvmorg-13.0.0-rc3,147.49348952030593,31.21726608257902,10.876494506026429,6094136,1289835,449395
llvmorg-13.0.0-rc4,147.4819950631625,31.21487343303809,10.875683655195779,6094251,1289861,449405
llvmorg-13.0.0,147.4819950631625,31.21487343303809,10.875683655195779,6094251,1289861,449405
llvmorg-13.0.1-rc1,147.48512934685283,31.214771434794184,10.875468867216805,6094528,1289888,449407
llvmorg-13.0.1-rc2,147.48579517955667,31.215347013841836,10.875713870874069,6094703,1289943,449428
llvmorg-13.0.1-rc3,147.48528700029038,31.215105023715033,10.875738069886749,6094682,1289933,449429
llvmorg-13.0.1,147.48528700029038,31.215105023715033,10.875738069886749,6094682,1289933,449429
llvmorg-13-init,145.03111995657682,30.50003877071002,9.78544289074414,5611109,1180016,378589
llvmorg-14.0.0-rc1,145.86286615901764,30.63472136470696,10.5019780018751,6378729,1339687,459262
llvmorg-14.0.0-rc2,145.842821216278,30.630384087791494,10.500548696844993,6379165,1339773,459294
llvmorg-14.0.0-rc3,145.845861911294,30.6307727480567,10.500708733424784,6379298,1339790,459301
llvmorg-14.0.0-rc4,145.84588477366256,30.6307727480567,10.500708733424784,6379299,1339790,459301
llvmorg-14.0.0,145.84588477366256,30.6307727480567,10.500708733424784,6379299,1339790,459301
llvmorg-14.0.1,145.83419819407933,30.628323236941366,10.500217167676306,6379517,1339836,459332
llvmorg-14.0.2,145.8320113379203,30.628294511623654,10.500194299037648,6379713,1339896,459352
llvmorg-14.0.3,145.8320113379203,30.628294511623654,10.500194299037648,6379713,1339896,459352
llvmorg-14.0.4,145.82859036777984,30.627625774303414,10.499782852179479,6379855,1339928,459355
llvmorg-14.0.5,145.82129225424544,30.626059927319268,10.499280049368043,6380119,1339982,459375
